Track,Race,RaceDate,PostTime,Gait,Purse,TCR,Condition,PP,Horse,Driver,Power,Pace,Speed,Class,AvgSpd,BestSpd,AvgCR,DaysSince,AvgFinalOdds_to1,AvgFinalOdds_DEC,AvgFinalOdds_Used,FormString,ITM_Pct,FP_Grit_Count,FP_Gain_Count,FP_OutsideBoard_Count,FP_Improve_Count,FP_FinishBonus_Sum,FP_PP_Dates_Used,FormPoints,AvgWinClass,MedianPurse10,AvgCR_10,MedianCR_10,ClassVsToday,EarlySpeedPoints,EarlySpeedStarts,EarlySpeedRating,PP_Power_Last,PostRTG_Fast,SourceXML,DriverRating,PowerPoints,PP_Pace2,PP_AvgCR2,PP_BestSpd2,PP_AvgSpd2,PP_Power2,PP_Bonus1,FieldStrength,DominantHorse,DominanceIndex,FieldStrength_Z,Pace_Z,AvgSpd_Z,BestSpd_Z,AvgCR_Z,Power_Z,DriverRating_Z,PostRTG_Fast_Z,EarlySpeedRating_Z,PostRTG_Z,Layoff_Tier,Layoff_Label,Rank_FormPoints,Rank_PowerPoints,Rank_AvgCR,Rank_BestSpd,Rank_EarlySpeed,Rank_Power,Rank_Speed,Rank_Pace,IndexValue,Horse_norm,ClosingGap,LayoffFlag,ImprovementFlag,ClosingRank,S1_TacticalSpeed,S2_PostTrip,S3_DriverITM,S4_UpCycle,S5_LI,LikelySecondScore,LikelySecondRank,LikelySecondTag
CNML,11,2025-11-21,10:05 AM,PACE,8900.0,71.0,"FILLIES & MARES CLAIMING 15,000 (PLUS ALLW) AE: NW 2501 LAST 3 STARTS AE: NW 7 RACES OR 54,000 LIFE (AB FOALED 67,000/EXTRA WIN) AE F& M NW6 DRAW INSIDE",1,Georgia Hanover,"Gillis, Logan",73.7,68.2,63.0,64.0,63.0,67.0,64.0,7,31.7,32.7,"44.85,33.45,16.80",1-?X135-17X44X7,44.0,0,2,0,3,0,"2025-11-14,2025-10-18,2025-10-11",5,61.0,9.35,63.7,63.5,-7.299999999999997,11,10,1.1,66.1,3.0,cnm20251121hmpXML.xml,1.0,2,0,0,0,0,2,0,137.0,Sunshineatthebeach,2.599999999999999,0.972798031574364,0.9573026653932872,-1.2840484756444677,-1.3998453479740491,-1.1618950038622249,0.7741724580486491,-1.106162513204085,2.27776980709589,0.5954347389027397,2.27776980709589,0.0,Fresh,8.0,6.0,9.0,9.0,2.0,2.0,9.0,2.0,11.0,GEORGIA HANOVER,4.66,2UP,LI,3.0,2,1,2,1,2,8,1.0,LIKELY_SECOND
CNML,11,2025-11-21,10:05 AM,PACE,8900.0,71.0,"FILLIES & MARES CLAIMING 15,000 (PLUS ALLW) AE: NW 2501 LAST 3 STARTS AE: NW 7 RACES OR 54,000 LIFE (AB FOALED 67,000/EXTRA WIN) AE F& M NW6 DRAW INSIDE",2,Miss Dilly Dali,"Hoerdt, Kelly O",65.6,68.0,70.0,63.0,70.0,75.0,63.0,14,1.28,2.28,"1.40,0.85,1.60",1-42462-11?-2,67.0,0,1,1,1,5,"2025-11-07,2025-10-24,2025-10-17",8,62.83,8.1,63.7,63.5,-7.299999999999997,11,10,1.1,70.9,0.0,cnm20251121hmpXML.xml,2.0,2,0,0,2,0,0,0,137.0,Sunshineatthebeach,2.599999999999999,0.972798031574364,0.844012409133725,0.4444783184923148,0.4360174034673285,-1.4039564630001884,-0.902511207778643,-0.1005602284730987,-0.1626978433639921,0.5954347389027397,-0.1626978433639921,1.0,Recent,3.0,6.0,10.0,5.0,2.0,9.0,5.0,3.0,12.0,MISS DILLY DALI,0.0,2UP,,1.0,2,2,2,1,0,7,2.0,
CNML,11,2025-11-21,10:05 AM,PACE,8900.0,71.0,"FILLIES & MARES CLAIMING 15,000 (PLUS ALLW) AE: NW 2501 LAST 3 STARTS AE: NW 7 RACES OR 54,000 LIFE (AB FOALED 67,000/EXTRA WIN) AE F& M NW6 DRAW INSIDE",3,Red N Ready,"Lambert, Jacques W",71.4,67.8,66.0,66.0,66.0,71.0,66.0,7,7.9,8.9,"1.20,12.60,9.90",95-4231?-135,56.0,0,2,1,3,4,"2025-11-14,2025-11-07,2025-10-29",10,62.67,7.05,66.0,66.5,-5.0,5,10,0.5,73.4,-1.0,cnm20251121hmpXML.xml,1.0,2,0,0,0,0,2,0,137.0,Sunshineatthebeach,2.599999999999999,0.972798031574364,0.7307221528741625,-0.5432512781572751,-0.4819139722533603,-0.6777720855862975,0.2980770961470733,-1.106162513204085,-0.9761870601839528,-0.645916349845154,-0.9761870601839528,0.0,Fresh,1.0,6.0,7.0,7.0,7.0,4.0,7.0,4.0,12.0,RED N READY,8.2,,,9.0,0,2,2,0,0,4,5.0,
CNML,11,2025-11-21,10:05 AM,PACE,8900.0,71.0,"FILLIES & MARES CLAIMING 15,000 (PLUS ALLW) AE: NW 2501 LAST 3 STARTS AE: NW 7 RACES OR 54,000 LIFE (AB FOALED 67,000/EXTRA WIN) AE F& M NW6 DRAW INSIDE",4,Electric Amadeus,"Miller, Thomas Michael",71.6,68.3,71.0,70.0,71.0,77.0,70.0,28,4.2,5.2,"0.75,7.85,4.00",438-3212X61?,67.0,0,1,0,3,3,"2025-10-24,2025-10-17,2025-10-10",7,70.5,8.8,70.5,71.0,-0.5,18,10,1.8,75.0,1.0,cnm20251121hmpXML.xml,1.0,6,0,0,2,2,2,0,137.0,Sunshineatthebeach,2.599999999999999,0.972798031574364,1.0139477935230643,0.6914107176547123,0.8949830913276728,0.290473750965557,0.3394766928341646,-1.106162513204085,0.6507913734559685,2.043677675775282,0.6507913734559685,2.0,Layoff,4.0,3.0,5.0,2.0,1.0,3.0,3.0,1.0,15.0,ELECTRIC AMADEUS,6.77,,,6.0,1,2,2,0,0,5,3.0,
CNML,11,2025-11-21,10:05 AM,PACE,8900.0,71.0,"FILLIES & MARES CLAIMING 15,000 (PLUS ALLW) AE: NW 2501 LAST 3 STARTS AE: NW 7 RACES OR 54,000 LIFE (AB FOALED 67,000/EXTRA WIN) AE F& M NW6 DRAW INSIDE",5,Avas Angel Baby,"Giesbrecht, Philip",71.0,64.5,62.0,68.0,62.0,66.0,68.0,7,31.38,32.38,"9.05,26.20,58.90",4-564X52641,22.0,0,2,0,2,3,"2025-11-14,2025-11-07,2025-10-31",7,67.0,7.8,68.0,67.0,-3.0,2,9,0.222,69.3,1.0,cnm20251121hmpXML.xml,3.0,2,0,0,0,0,2,0,137.0,Sunshineatthebeach,2.599999999999999,0.972798031574364,-1.1385670754085888,-1.5309808748068652,-1.6293281919042213,-0.1936491673103702,0.215277902772885,0.9050420562578876,0.6507913734559685,-1.221075687631678,0.6507913734559685,0.0,Fresh,4.0,6.0,6.0,10.0,10.0,5.0,10.0,9.0,13.0,AVAS ANGEL BABY,2.71,,,2.0,1,2,2,0,0,5,3.0,
CNML,11,2025-11-21,10:05 AM,PACE,8900.0,71.0,"FILLIES & MARES CLAIMING 15,000 (PLUS ALLW) AE: NW 2501 LAST 3 STARTS AE: NW 7 RACES OR 54,000 LIFE (AB FOALED 67,000/EXTRA WIN) AE F& M NW6 DRAW INSIDE",6,Sunshineatthebeach,"Hennessy, Michael R",79.4,66.1,71.0,73.0,71.0,78.0,73.0,7,6.12,7.12,"4.00,12.90,1.45",52487X45472,20.0,0,0,0,0,2,"2025-11-14,2025-11-07,2025-10-31",2,71.0,11.0,73.4,73.5,2.4000000000000057,10,10,1.0,74.4,0.0,cnm20251121hmpXML.xml,3.0,8,0,2,2,2,2,0,137.0,Sunshineatthebeach,2.599999999999999,0.972798031574364,-0.2322450253321057,0.6914107176547123,1.124465935257845,1.016658128379448,1.9540609636308168,0.9050420562578876,-0.1626978433639921,0.3885428907780905,-0.1626978433639921,0.0,Fresh,10.0,1.0,2.0,1.0,4.0,1.0,3.0,7.0,13.0,SUNSHINEATTHEBEACH,7.02,,,7.0,0,1,2,0,0,3,6.0,
CNML,11,2025-11-21,10:05 AM,PACE,8900.0,71.0,"FILLIES & MARES CLAIMING 15,000 (PLUS ALLW) AE: NW 2501 LAST 3 STARTS AE: NW 7 RACES OR 54,000 LIFE (AB FOALED 67,000/EXTRA WIN) AE F& M NW6 DRAW INSIDE",7,Arrhythmic Dream,"Campbell, J Brandon",69.8,66.5,74.0,74.0,74.0,77.0,74.0,7,9.52,10.52,"18.30,4.60,5.65",313-3-44X1488,50.0,0,0,0,3,0,"2025-11-14,2025-11-07,2025-10-17",3,72.5,11.0,74.3,74.0,3.299999999999997,10,10,1.0,74.6,0.0,cnm20251121hmpXML.xml,3.0,7,0,2,2,2,0,1,137.0,Sunshineatthebeach,2.599999999999999,0.972798031574364,-0.0056645128129809,1.4322079151419047,0.8949830913276728,1.2587195875174115,-0.0331196773496771,0.9050420562578876,-0.1626978433639921,0.3885428907780905,-0.1626978433639921,0.0,Fresh,9.0,2.0,1.0,2.0,4.0,6.0,1.0,6.0,13.0,ARRHYTHMIC DREAM,7.89,,,8.0,0,0,2,0,0,2,9.0,
CNML,11,2025-11-21,10:05 AM,PACE,8900.0,71.0,"FILLIES & MARES CLAIMING 15,000 (PLUS ALLW) AE: NW 2501 LAST 3 STARTS AE: NW 7 RACES OR 54,000 LIFE (AB FOALED 67,000/EXTRA WIN) AE F& M NW6 DRAW INSIDE",8,Amped Up Annie,"Sobey, Nathan K",66.1,64.6,68.0,72.0,68.0,72.0,72.0,7,22.57,23.57,"11.50,40.75,15.45",21-83X943246,50.0,0,2,1,2,2,"2025-11-14,2025-11-07,2025-10-31",7,72.33,8.9,71.6,72.0,0.5999999999999943,3,10,0.3,72.7,0.0,cnm20251121hmpXML.xml,3.0,3,0,2,0,0,0,1,137.0,Sunshineatthebeach,2.599999999999999,0.972798031574364,-1.0819219472788115,-0.0493864798324802,-0.2524311283231881,0.7745966692414843,-0.7990122160609091,0.9050420562578876,-0.1626978433639921,-1.0597000460944517,-0.1626978433639921,0.0,Fresh,4.0,5.0,4.0,6.0,9.0,8.0,6.0,8.0,13.0,AMPED UP ANNIE,10.0,,,10.0,0,0,2,0,0,2,9.0,
CNML,11,2025-11-21,10:05 AM,PACE,8900.0,71.0,"FILLIES & MARES CLAIMING 15,000 (PLUS ALLW) AE: NW 2501 LAST 3 STARTS AE: NW 7 RACES OR 54,000 LIFE (AB FOALED 67,000/EXTRA WIN) AE F& M NW6 DRAW INSIDE",9,Mystic Wild Rose,"Glen, John D",69.2,63.5,72.0,73.0,72.0,77.0,73.0,7,7.15,8.15,"19.55,1.25,0.65",4335X4X5513-3,50.0,0,2,1,2,5,"2025-11-14,2025-10-31,2025-10-24",10,67.0,11.0,72.6,72.5,1.5999999999999943,4,10,0.4,72.9,-1.0,cnm20251121hmpXML.xml,1.0,6,0,2,2,2,0,0,137.0,Sunshineatthebeach,2.599999999999999,0.972798031574364,-1.7050183567063928,0.9383431168171098,0.8949830913276728,1.016658128379448,-0.1573184674109567,-1.106162513204085,-0.9761870601839528,-0.8528081979698028,-0.9761870601839528,0.0,Fresh,1.0,3.0,2.0,2.0,8.0,7.0,2.0,10.0,16.0,MYSTIC WILD ROSE,4.67,2UP,,4.0,0,0,2,1,0,3,6.0,
CNML,11,2025-11-21,10:05 AM,PACE,8900.0,71.0,"FILLIES & MARES CLAIMING 15,000 (PLUS ALLW) AE: NW 2501 LAST 3 STARTS AE: NW 7 RACES OR 54,000 LIFE (AB FOALED 67,000/EXTRA WIN) AE F& M NW6 DRAW INSIDE",99,Hurrikane Alley,"Sobey, Nathan K",61.8,67.6,65.0,65.0,65.0,71.0,65.0,14,20.08,21.08,"9.25,8.50,42.50",414-64X8-582-3,30.0,0,2,0,2,3,"2025-11-07,2025-10-24,2025-10-18",7,64.5,8.8,65.0,65.5,-6.0,7,10,0.7,73.4,-1.0,cnm20251121hmpXML.xml,3.0,0,0,0,0,0,0,0,137.0,Sunshineatthebeach,2.599999999999999,0.972798031574364,0.6174318966146002,-0.7901836773196727,-0.4819139722533603,-0.9198335447242612,-1.6891035448334206,0.9050420562578876,-0.9761870601839528,-0.2321326535958562,-0.9761870601839528,1.0,Recent,4.0,10.0,8.0,7.0,6.0,10.0,8.0,5.0,9.0,HURRIKANE ALLEY,6.46,2UP,,5.0,0,0,2,1,0,3,6.0,
CNML,12,2025-11-21,10:28 AM,PACE,6300.0,66.0,FILLIES & MARES CLAIMING 7000 (PLUS ALLW),1,Cheese Whiz,"Sobey, Nathan K",71.6,62.6,64.0,68.0,64.0,70.0,68.0,7,11.07,12.07,"17.05,3.15,13.00",56463-4325X7,30.0,0,1,0,0,2,"2025-11-14,2025-10-22,2025-10-15",3,67.0,7.8,67.7,67.0,1.7000000000000028,2,10,0.2,73.1,3.0,cnm20251121hmpXML.xml,3.0,7,0,2,2,0,2,1,130.66666666666669,Tina La Vida,1.4000000000000032,0.5592805995310353,1.2201058185179587,-0.0579710144927552,0.6735753140545621,0.5975054396868485,1.009467465910088,1.0143566090331315,2.177324215807269,-0.9751710541723786,2.177324215807269,0.0,Fresh,6.0,3.0,2.0,2.0,8.0,2.0,5.0,1.0,16.0,CHEESE WHIZ,7.38,2UP,LI,6.0,0,1,2,1,2,6,2.0,
CNML,12,2025-11-21,10:28 AM,PACE,6300.0,66.0,FILLIES & MARES CLAIMING 7000 (PLUS ALLW),2,Singing Ramona,"Bouvier, Gilles",64.9,62.3,67.0,70.0,67.0,69.0,70.0,7,11.52,12.52,"9.15,22.00,3.40",576377X24X7-3,30.0,0,1,0,0,1,"2025-11-14,2025-10-29,2025-08-20",2,67.0,8.35,69.8,70.0,3.799999999999997,9,10,0.9,71.0,0.0,cnm20251121hmpXML.xml,0.0,7,0,2,2,2,0,1,130.66666666666669,Tina La Vida,1.4000000000000032,0.5592805995310353,0.9705387192756446,0.7246376811594187,0.3849001794597492,1.3657267192842244,-0.7297007682150048,-1.0923840404972187,-0.2721655269759086,0.8587327193458256,-0.2721655269759086,0.0,Fresh,7.0,3.0,1.0,4.0,2.0,7.0,2.0,3.0,9.0,SINGING RAMONA,7.88,2UP,,8.0,1,2,2,1,0,6,2.0,
CNML,12,2025-11-21,10:28 AM,PACE,6300.0,66.0,FILLIES & MARES CLAIMING 7000 (PLUS ALLW),3,Dali Dancer,"Campbell, J Brandon",69.3,62.5,63.0,64.0,63.0,67.0,64.0,7,2.68,3.68,"3.35,1.65,3.05",473-1-7X36226,50.0,0,1,1,2,4,"2025-11-14,2025-11-07,2025-10-29",8,63.0,6.3,63.9,64.0,-2.1000000000000014,8,10,0.8,69.8,-1.0,cnm20251121hmpXML.xml,3.0,2,0,0,0,0,2,0,130.66666666666669,Tina La Vida,1.4000000000000032,0.5592805995310353,1.136916785437187,-0.3188405797101466,-0.1924500897298766,-0.9389371195079032,0.4124395646432647,1.0143566090331315,-1.0886621079036345,0.5967464659860823,-1.0886621079036345,0.0,Fresh,2.0,7.0,7.0,6.0,3.0,4.0,6.0,2.0,12.0,DALI DANCER,7.53,,,7.0,1,2,2,0,0,5,5.0,
CNML,12,2025-11-21,10:28 AM,PACE,6300.0,66.0,FILLIES & MARES CLAIMING 7000 (PLUS ALLW),4,Forever Furley,"Jacoby, Tyson G",67.6,60.3,65.0,68.0,65.0,68.0,68.0,7,17.95,18.95,"10.20,17.25,26.40",36456X853-65,20.0,0,3,0,0,1,"2025-11-14,2025-11-07,2025-10-22",4,,7.0,67.8,67.5,1.7999999999999972,0,10,0.0,68.8,1.0,cnm20251121hmpXML.xml,0.0,6,0,2,2,0,2,0,130.66666666666669,Tina La Vida,1.4000000000000032,0.5592805995310353,-0.6932419423397597,0.202898550724636,0.0962250448649362,0.5975054396868485,-0.0288419275974319,-1.0923840404972187,0.5443310539518174,-1.4991435608918655,0.5443310539518174,0.0,Fresh,5.0,5.0,2.0,5.0,9.0,6.0,4.0,7.0,11.0,FOREVER FURLEY,4.44,3UP,,3.0,1,2,2,2,0,7,1.0,LIKELY_SECOND
CNML,12,2025-11-21,10:28 AM,PACE,6300.0,66.0,FILLIES & MARES CLAIMING 7000 (PLUS ALLW),5,Two Fingers Gold,"Jungquist, James D",63.5,59.3,58.0,64.0,58.0,61.0,64.0,7,64.67,65.67,"43.95,51.75,98.30",7-8-65663?97,11.0,0,0,0,2,0,"2025-11-14,2025-11-01,2025-10-22",2,,6.3,63.8,64.5,-2.200000000000003,3,10,0.3,64.0,1.0,cnm20251121hmpXML.xml,1.0,0,0,0,0,0,0,0,130.66666666666669,Tina La Vida,1.4000000000000032,0.5592805995310353,-1.525132273147462,-1.623188405797103,-1.924500897298754,-0.9389371195079032,-1.0931090559426384,-0.3901371573204352,0.5443310539518174,-0.7131848008126352,0.5443310539518174,0.0,Fresh,7.0,8.0,7.0,9.0,7.0,8.0,9.0,9.0,4.0,TWO FINGERS GOLD,5.84,,LI,5.0,0,2,2,0,2,6,2.0,
CNML,12,2025-11-21,10:28 AM,PACE,6300.0,66.0,FILLIES & MARES CLAIMING 7000 (PLUS ALLW),6,Wild Blue Wonder,"Gagne, Jean Francois",71.7,61.8,62.0,68.0,62.0,66.0,68.0,7,34.12,35.12,"46.20,42.70,13.45",7X6X464578,0.0,0,2,0,0,0,"2025-11-14,2025-11-07,2025-10-29",2,,7.8,67.5,67.0,1.5,10,8,1.25,64.1,0.0,cnm20251121hmpXML.xml,0.0,4,0,2,0,0,2,0,130.66666666666669,Tina La Vida,1.4000000000000032,0.5592805995310353,0.5545935538717935,-0.579710144927538,-0.4811252243246895,0.5975054396868485,1.0354252007477782,-1.0923840404972187,-0.2721655269759086,1.7756846061049276,-0.2721655269759086,0.0,Fresh,7.0,6.0,2.0,7.0,1.0,1.0,7.0,4.0,6.0,WILD BLUE WONDER,10.0,,,9.0,1,1,0,0,0,2,9.0,
CNML,12,2025-11-21,10:28 AM,PACE,6300.0,66.0,FILLIES & MARES CLAIMING 7000 (PLUS ALLW),7,Trust Me Alot,"Giesbrecht, Philip",69.2,60.8,67.0,66.0,67.0,70.0,66.0,7,3.42,4.42,"3.25,4.60,2.40",52534X7-8111,50.0,0,3,2,0,9,"2025-11-14,2025-11-07,2025-10-29",14,63.5,7.8,66.3,66.0,0.2999999999999971,6,10,0.6,66.5,0.0,cnm20251121hmpXML.xml,3.0,8,0,2,2,2,2,0,130.66666666666669,Tina La Vida,1.4000000000000032,0.5592805995310353,-0.2772967769359086,0.7246376811594187,0.6735753140545621,-0.1707158399105273,0.3864818298055782,1.0143566090331315,-0.2721655269759086,0.0727739592665951,-0.2721655269759086,0.0,Fresh,1.0,2.0,6.0,2.0,4.0,5.0,2.0,5.0,25.0,TRUST ME ALOT,0.66,,,2.0,1,0,2,0,0,3,6.0,
CNML,12,2025-11-21,10:28 AM,PACE,6300.0,66.0,FILLIES & MARES CLAIMING 7000 (PLUS ALLW),8,Western Summit,"Gillis, Logan",60.8,60.0,61.0,62.0,61.0,65.0,62.0,7,8.9,9.9,"13.10,12.50,1.10",7-267X21-324X2,60.0,0,1,0,3,4,"2025-11-14,2025-10-22,2025-10-15",8,62.2,5.0,62.4,62.5,-3.6000000000000014,5,10,0.5,67.4,0.0,cnm20251121hmpXML.xml,1.0,0,0,0,0,0,0,0,130.66666666666669,Tina La Vida,1.4000000000000032,0.5592805995310353,-0.942809041582068,-0.8405797101449294,-0.7698003589195024,-1.7071583991052792,-1.793967896560215,-0.3901371573204352,-0.2721655269759086,-0.1892122940931482,-0.2721655269759086,0.0,Fresh,2.0,8.0,9.0,8.0,6.0,9.0,8.0,8.0,9.0,WESTERN SUMMIT,4.66,2UP,,4.0,0,0,2,1,0,3,6.0,
CNML,12,2025-11-21,10:28 AM,PACE,6300.0,66.0,FILLIES & MARES CLAIMING 7000 (PLUS ALLW),9,Tina La Vida,"Hennessy, Michael R",70.8,60.6,71.0,68.0,71.0,73.0,68.0,7,3.88,4.88,"2.65,8.45,0.55",26442-21261,60.0,0,1,0,0,5,"2025-11-14,2025-11-01,2025-10-22",6,66.5,6.1,68.1,68.0,2.0999999999999943,6,10,0.6,77.6,-1.0,cnm20251121hmpXML.xml,3.0,9,0,2,2,2,2,1,130.66666666666669,Tina La Vida,1.4000000000000032,0.5592805995310353,-0.4436748430974455,1.7681159420289845,1.5396007178390008,0.5975054396868485,0.8018055872085847,1.0143566090331315,-1.0886621079036345,0.0727739592665951,-1.0886621079036345,0.0,Fresh,4.0,1.0,2.0,1.0,4.0,3.0,1.0,6.0,17.0,TINA LA VIDA,0.0,,,1.0,1,0,2,0,0,3,6.0,
DTN,1,2025-11-21,4:00 AM,PACE,18000.0,87.0,"CONDITION CLAIMER N/W 10 (FM 11) (OH 11, FM OH 12) PM RACES OR $75,000 LIFETIME CLAIMING PRICE $50,000 W/ALLOWANCES DAYTON RACEWAY",1,Who Dey Nation,"Smith, Jeremy",79.9,83.9,83.0,83.0,83.0,85.0,83.0,7,5.7,6.7,"8.40,4.30,4.40",42446-9X14-27,30.0,0,1,0,3,2,"2025-11-14,2025-11-07,2025-10-24",6,84.0,13.5,83.3,83.0,-3.700000000000003,8,10,0.8,80.1,2.0,dtn20251121hmpXML.xml,2.0,0,0,0,0,0,0,0,168.75,Odds On Mad Hatter,0.5999999999999991,1.4822629361961617,0.423998928276068,-0.4866793844680697,-0.7990704058551485,-0.7445262733629672,-0.5160906740377831,0.8461141122266493,0.9643813802334016,-0.3620997210038559,0.9643813802334016,0.0,Fresh,4.0,5.0,6.0,6.0,5.0,6.0,5.0,3.0,10.0,WHO DEY NATION,8.76,3UP,LI,7.0,0,1,2,2,2,7,2.0,
DTN,1,2025-11-21,4:00 AM,PACE,18000.0,87.0,"CONDITION CLAIMER N/W 10 (FM 11) (OH 11, FM OH 12) PM RACES OR $75,000 LIFETIME CLAIMING PRICE $50,000 W/ALLOWANCES DAYTON RACEWAY",2,Fear The Madness,"Hanners, Austin",78.8,83.3,83.0,82.0,83.0,88.0,82.0,7,25.37,26.37,"41.60,25.90,8.60",312-7381-535,60.0,0,2,0,3,1,"2025-11-14,2025-11-07,2025-10-31",6,81.33,14.0,82.2,82.0,-4.799999999999997,10,10,1.0,77.6,0.0,dtn20251121hmpXML.xml,2.0,0,0,0,0,0,0,0,168.75,Odds On Mad Hatter,0.5999999999999991,1.4822629361961617,0.1630765108754093,-0.4866793844680697,0.2663568019517162,-1.2859999267178523,-0.870903012438763,0.8461141122266493,-0.2225495492846311,-0.0862142192866323,-0.2225495492846311,0.0,Fresh,4.0,5.0,7.0,3.0,3.0,7.0,5.0,4.0,8.0,FEAR THE MADNESS,4.09,,,4.0,1,2,2,0,0,5,4.0,
DTN,1,2025-11-21,4:00 AM,PACE,18000.0,87.0,"CONDITION CLAIMER N/W 10 (FM 11) (OH 11, FM OH 12) PM RACES OR $75,000 LIFETIME CLAIMING PRICE $50,000 W/ALLOWANCES DAYTON RACEWAY",3,Odds On Mad Hatter,"Hanners, Luke",85.2,85.4,88.0,82.0,88.0,92.0,82.0,7,0.5,1.5,"0.30,0.30,0.90",1215-741111,70.0,0,0,0,3,9,"2025-11-14,2025-11-07,2025-10-31",12,82.57,14.0,82.1,82.0,-4.900000000000006,21,10,2.1,85.5,2.0,dtn20251121hmpXML.xml,2.0,4,0,0,2,2,0,0,168.75,Odds On Mad Hatter,0.5999999999999991,1.4822629361961617,1.0763049717777051,1.2830638317794565,1.6869264123608692,-1.2859999267178523,1.1934596837123783,0.8461141122266493,0.9643813802334016,1.4311560401580976,0.9643813802334016,0.0,Fresh,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,20.0,ODDS ON MAD HATTER,4.52,,LI,5.0,1,2,2,0,2,7,2.0,
DTN,1,2025-11-21,4:00 AM,PACE,18000.0,87.0,"CONDITION CLAIMER N/W 10 (FM 11) (OH 11, FM OH 12) PM RACES OR $75,000 LIFETIME CLAIMING PRICE $50,000 W/ALLOWANCES DAYTON RACEWAY",4,Rockinpoppin,"Smith, Tyler",83.1,83.3,85.0,85.0,85.0,89.0,85.0,7,25.3,26.3,"9.30,5.20,61.40",229292432-6,60.0,0,3,2,1,3,"2025-11-14,2025-10-31,2025-10-24",9,84.4,18.0,84.7,85.0,-2.299999999999997,6,10,0.6,80.8,3.0,dtn20251121hmpXML.xml,0.0,2,0,0,2,0,0,0,168.75,Odds On Mad Hatter,0.5999999999999991,1.4822629361961617,0.1630765108754093,0.2212179020309407,0.6214992045540044,0.3384210333468032,0.5160906740377831,-1.4101901870444156,1.557846844992418,-0.6379852227210796,1.557846844992418,0.0,Fresh,3.0,3.0,3.0,2.0,7.0,3.0,4.0,4.0,14.0,ROCKINPOPPIN,2.98,2UP,LI,2.0,1,2,2,1,2,8,1.0,LIKELY_SECOND
DTN,1,2025-11-21,4:00 AM,PACE,18000.0,87.0,"CONDITION CLAIMER N/W 10 (FM 11) (OH 11, FM OH 12) PM RACES OR $75,000 LIFETIME CLAIMING PRICE $50,000 W/ALLOWANCES DAYTON RACEWAY",5,Twenty Five,"Page, Chris",85.5,84.9,87.0,86.0,87.0,88.0,86.0,7,5.27,6.27,"10.20,2.70,2.90",2-16X2223452,70.0,0,0,0,2,2,"2025-11-14,2025-11-07,2025-10-31",4,85.67,18.0,86.0,86.0,-1.0,22,10,2.2,86.8,-1.0,dtn20251121hmpXML.xml,2.0,2,0,0,0,2,0,0,168.75,Odds On Mad Hatter,0.5999999999999991,1.4822629361961617,0.8588696239438263,0.9291151885299512,0.2663568019517162,0.8798946867016885,1.2902266850944624,0.8461141122266493,-0.8160150140436474,1.5690987910167091,-0.8160150140436474,0.0,Fresh,6.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,7.0,TWENTY FIVE,4.8,,,6.0,1,2,2,0,0,5,4.0,
DTN,1,2025-11-21,4:00 AM,PACE,18000.0,87.0,"CONDITION CLAIMER N/W 10 (FM 11) (OH 11, FM OH 12) PM RACES OR $75,000 LIFETIME CLAIMING PRICE $50,000 W/ALLOWANCES DAYTON RACEWAY",6,Heerz Popeye,"Mccown, Cameron",81.2,82.9,82.0,85.0,82.0,85.0,85.0,7,8.53,9.53,"8.50,10.30,6.80",6562731949,30.0,0,1,0,2,0,"2025-11-14,2025-11-07,2025-10-31",3,84.0,14.25,85.4,86.0,-1.5999999999999943,8,10,0.8,82.3,-1.0,dtn20251121hmpXML.xml,1.0,0,0,0,0,0,0,0,168.75,Odds On Mad Hatter,0.5999999999999991,1.4822629361961617,-0.0108717673916902,-0.8406280277175749,-0.7990704058551485,0.3384210333468032,-0.0967670013820837,-0.2820380374088831,-0.8160150140436474,-0.3620997210038559,-0.8160150140436474,0.0,Fresh,7.0,5.0,3.0,6.0,5.0,5.0,7.0,6.0,3.0,HEERZ POPEYE,10.0,,,8.0,0,1,2,0,0,3,6.0,
DTN,1,2025-11-21,4:00 AM,PACE,18000.0,87.0,"CONDITION CLAIMER N/W 10 (FM 11) (OH 11, FM OH 12) PM RACES OR $75,000 LIFETIME CLAIMING PRICE $50,000 W/ALLOWANCES DAYTON RACEWAY",7,Dragon Attack,"Smith, Trevor",76.5,81.7,80.0,85.0,80.0,83.0,85.0,7,70.83,71.83,"76.10,63.90,72.50",57881087584,9.0,0,1,0,1,0,"2025-11-14,2025-10-24,2025-10-17",2,,18.0,85.4,85.5,-1.5999999999999943,9,10,0.9,76.7,-1.0,dtn20251121hmpXML.xml,0.0,0,0,0,0,0,0,0,168.75,Odds On Mad Hatter,0.5999999999999991,1.4822629361961617,-0.5327166021930014,-1.5485253142165851,-1.509355211059725,0.3384210333468032,-1.6127833563680778,-1.4101901870444156,-0.8160150140436474,-0.2241569701452441,-0.8160150140436474,0.0,Fresh,8.0,5.0,3.0,8.0,4.0,8.0,8.0,7.0,1.0,DRAGON ATTACK,3.82,,,3.0,1,0,2,0,0,3,6.0,
